Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.44459849980770594,9.323371920484224,0.6611328125,347,2302,140,670,45,329,6,67,0,0,0,0
0.5166238507626224,10.496324701178931,0.431640625,582,4000,147,680,65,423,20,160,0,0,0,0
0.6307694354332746,13.191711446435013,0.1474609375,873,6438,126,672,73,476,32,242,3,27,0,0
0.6907397909449129,13.473258606680885,0.1884765625,831,5996,111,534,52,321,23,156,6,41,0,0
0.36647152626911983,12.502214602268852,0.7646484375,241,1562,100,472,35,245,3,36,0,0,0,0
0.3807105309623891,6.216301001150246,0.74609375,260,1356,164,678,32,187,0,0,0,0,0,0
0.4482838983338181,9.467922796066574,0.572265625,438,2868,174,822,60,430,7,76,0,0,0,0
0.5127723133520685,6.524148178682211,0.486328125,526,3340,214,958,68,451,9,79,0,0,0,0
0.32722397810123327,9.614765142268183,0.84765625,156,928,84,370,20,140,1,12,0,0,0,0
0.2393854169632894,9.237090021627328,0.8916015625,111,660,60,278,17,118,0,0,0,0,0,0
0.3793326191316405,9.214363384903411,0.806640625,198,1128,102,410,28,167,1,12,0,0,0,0
0.7463879179847628,12.015187573011259,0.123046875,898,6568,100,476,46,280,23,156,8,52,0,0
0.7931090719348068,11.36142708457642,0.0810546875,941,7020,71,324,34,207,16,118,8,72,1,15
0.7374775686610591,9.070720091827088,0.068359375,954,7100,78,386,48,283,25,166,5,41,1,8
0.5935527126511018,13.98822882504861,0.337890625,678,4858,114,554,56,354,25,187,2,17,0,0
0.3383960418396782,7.5417789266186475,0.84765625,156,846,102,438,18,125,0,0,0,0,0,0
0.6615471907548744,11.2332872670248,0.1708984375,849,6274,102,520,53,343,25,186,6,52,0,0
0.7570241017445165,9.949468756527082,0.05078125,972,7286,81,416,53,326,29,204,8,64,0,0
0.21763784278703469,10.4782964077698,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0.643982370123346,9.704223677444336,0.171875,848,6140,170,902,86,577,27,228,2,14,0,0
0.2055264396935035,8.433440608380842,0.951171875,50,246,38,150,4,32,0,0,0,0,0,0
0.20375140776138326,14.519250801261839,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0.37391576409665345,10.849033227110155,0.76171875,244,1498,115,522,35,233,2,18,0,0,0,0
0.40856631841733315,7.908766464061708,0.693359375,314,1958,158,756,48,349,1,13,0,0,0,0
0.2619048013113947,9.665334665018992,0.8759765625,127,752,76,348,13,101,1,8,0,0,0,0
0.6351272980241722,9.521201667250452,0.19140625,828,5978,153,790,77,507,33,257,1,9,0,0
0.24569135466316755,11.07155994771711,0.970703125,30,152,18,68,4,23,0,0,0,0,0,0
0.44656025795023513,9.21968889469601,0.66796875,340,2078,157,696,45,303,4,34,0,0,0,0
0.32702941788219514,14.681128420114572,0.9384765625,63,346,30,110,7,43,1,7,0,0,0,0
0.7429284667499916,6.4418944958644495,0.095703125,926,6752,125,602,63,387,23,165,7,61,0,0
0.2556822048530861,9.911125379260236,0.9453125,56,282,35,130,7,42,0,0,0,0,0,0
0.5241829687801232,8.618660953684955,0.3935546875,621,4186,207,986,74,501,16,146,0,0,0,0
0.35205876608410047,7.640424689787551,0.853515625,150,808,90,370,20,130,0,0,0,0,0,0
0.4602782767425963,11.444171939325525,0.646484375,362,2416,110,498,32,218,9,91,1,20,0,0
0.5166173302208923,13.797587071849204,0.4345703125,579,4134,117,554,46,306,15,131,3,35,0,0
0.6266355080646102,13.711737839921154,0.2412109375,777,5656,120,596,55,353,13,103,7,65,0,0
0.3086766842975265,8.556346331939348,0.859375,144,818,90,406,18,129,0,0,0,0,0,0
0.6229272088184905,11.958457467491506,0.267578125,750,5288,123,566,61,352,17,128,5,42,0,0
0.25227295353191764,8.361297095026682,0.90625,96,548,57,254,13,91,0,0,0,0,0,0
0.7231843072524118,7.618362271268509,0.1142578125,907,6594,136,684,69,428,19,149,7,62,0,0
0.39505275270850504,10.80360531167709,0.7587890625,247,1510,112,496,33,216,3,29,0,0,0,0
0.3063311358292431,11.547997266550379,0.91796875,84,428,48,172,8,45,1,8,0,0,0,0
0.3410747037016978,10.506172489346406,0.7841796875,221,1414,92,446,35,243,2,19,0,0,0,0
0.6135064803109531,10.042513236109292,0.306640625,710,4972,170,814,76,478,18,163,2,19,0,0
0.42648269615831425,9.34994954746761,0.5791015625,431,2818,164,780,53,369,9,77,0,0,0,0
0.4822508960644131,10.630985018063512,0.4912109375,521,3568,143,660,50,338,15,126,1,9,0,0
0.6585135043313642,7.525442856243139,0.1767578125,843,6056,183,928,72,506,17,171,5,72,0,0
0.5468747733925825,14.970098376678227,0.3349609375,681,4852,108,486,51,308,15,122,5,52,0,0
0.31292124073126715,12.71952488268222,0.7666015625,239,1578,89,444,38,253,3,22,0,0,0,0
0.4462909690359872,14.631131377019583,0.6025390625,407,2766,140,672,49,352,10,95,0,0,0,0
0.32383920514193093,7.013857634683118,0.8798828125,123,602,78,288,15,89,0,0,0,0,0,0
0.4894319823603443,11.7464998524501,0.5498046875,461,3102,152,736,55,384,12,98,0,0,0,0
0.3107816821941535,9.53983268002894,0.794921875,210,1352,93,434,27,205,3,39,0,0,0,0
0.5601137138522673,9.926464164840697,0.33984375,676,4728,175,862,79,526,22,185,0,0,0,0
0.4005092490670351,6.725716316281779,0.7529296875,253,1456,133,570,36,238,1,5,0,0,0,0
0.4271335607952316,14.375736695006006,0.6611328125,347,2370,95,434,36,238,12,98,0,0,0,0
0.7389852887829007,6.8312294127076285,0.103515625,918,6710,156,830,82,541,27,212,4,40,0,0
0.2824544758626205,8.288626598408838,0.8212890625,183,1018,105,452,26,170,0,0,0,0,0,0
0.2498712795373923,7.314274867442222,0.94921875,52,222,40,138,4,22,0,0,0,0,0,0
0.49951430223289667,10.931969919585304,0.5263671875,485,3292,119,528,54,329,17,136,0,0,0,0
0.4702979123271823,7.637441929359415,0.6025390625,407,2544,173,774,54,361,6,54,0,0,0,0
0.66437890273052,7.627941997633229,0.244140625,774,5360,183,836,65,417,17,163,4,60,0,0
0.300676238261782,14.242103883483047,0.875,128,790,68,304,8,76,3,40,0,0,0,0
0.7801997629964701,9.131069677565783,0.02734375,996,7524,54,280,34,206,22,141,4,28,2,12
0.3278214501179789,11.3004916662385,0.8310546875,173,1058,71,310,22,134,3,24,0,0,0,0
0.40854034597934,13.718402705992968,0.6982421875,309,2106,99,478,38,254,8,77,0,0,0,0
0.22506574794657241,10.260763384615494,0.9296875,72,420,33,148,13,77,0,0,0,0,0,0
0.7570375696880158,7.192132188567138,0.0810546875,941,6922,143,746,74,473,24,210,6,58,0,0
0.5298037922811158,5.162031178471432,0.4013671875,613,3790,310,1478,85,602,4,35,0,0,0,0
0.35564395250945613,9.477682859939211,0.701171875,306,1984,126,594,40,278,5,48,0,0,0,0
0.2144824647229766,9.8836883555579,0.8974609375,105,620,57,258,12,85,1,10,0,0,0,0
0.4534702628539256,14.108264271911695,0.7607421875,245,1610,89,408,32,209,5,52,0,0,0,0
0.6431017262672709,13.472970725843604,0.1298828125,891,6692,90,454,47,302,23,168,8,65,0,0
0.3574036752936355,8.43112537096498,0.78125,224,1270,131,576,31,206,0,0,0,0,0,0
0.39776040680127633,9.174550647980753,0.744140625,262,1618,121,536,35,245,3,31,0,0,0,0
0.6161979150507946,11.328694534933778,0.287109375,730,5244,127,626,65,413,22,170,3,26,0,0
0.24898192946408187,14.179174995858405,0.87109375,132,880,54,268,18,132,2,17,0,0,0,0
0.6535103438656085,14.617207122015262,0.1025390625,919,6848,73,364,38,235,17,121,7,51,1,12
0.766015944864791,7.964257863647466,0.0498046875,973,7250,103,530,54,340,23,163,9,71,0,0
0.7790800192654082,10.532445726517668,0.0361328125,987,7460,78,434,51,320,23,149,6,44,1,7
0.759866032959194,13.433809065125942,0.0703125,952,7130,64,328,44,260,27,168,5,35,1,8
0.737512789317244,11.795509443321695,0.0908203125,931,6906,76,366,37,226,18,117,7,50,1,7
0.6827817255442399,12.876301778809154,0.2080078125,811,5908,124,640,57,378,23,158,5,30,0,0
0.25044876683187883,7.360049921857685,0.8984375,104,536,71,292,11,74,0,0,0,0,0,0
0.6043484031820511,13.51494505861747,0.3095703125,707,5064,113,524,50,305,21,149,4,38,0,0
0.23551558655366245,10.651505257917048,0.9306640625,71,402,44,204,9,60,0,0,0,0,0,0
0.2839769483594234,5.7273726376282985,0.888671875,114,514,84,296,10,62,0,0,0,0,0,0
0.7590357482821495,9.256267636157165,0.0751953125,947,7032,110,570,63,394,30,206,6,53,0,0
0.562679176822958,10.508934785010378,0.384765625,630,4344,162,778,72,472,21,173,0,0,0,0
0.7578865480988684,7.428407925397699,0.0458984375,977,7290,86,448,57,340,28,184,8,73,0,0
0.6076417322304136,6.239541148227042,0.2880859375,729,4896,249,1224,104,705,14,122,0,0,0,0
0.47758983145290723,13.544609827653826,0.5732421875,437,2946,134,634,57,366,11,97,0,0,0,0
0.7746025781013146,13.98789190215137,0.0732421875,949,7098,58,286,29,181,15,105,9,67,1,14
0.33354238823080923,7.214748963942105,0.87109375,132,590,93,332,13,66,0,0,0,0,0,0
0.20898176855682968,7.667877285724628,0.9296875,72,296,48,154,8,29,0,0,0,0,0,0
0.3423529481695993,13.034387974019078,0.873046875,130,746,70,296,20,133,0,0,0,0,0,0
0.3614789054081806,13.897976108063206,0.8779296875,125,828,44,188,15,106,3,32,0,0,0,0
0.22379286444102256,5.081195939862591,0.9697265625,31,104,19,36,4,10,0,0,0,0,0,0
0.6519381942101097,12.664574898076609,0.18359375,836,6154,86,396,46,272,23,159,3,35,1,16
0.5028676563030481,12.224294339922876,0.3828125,632,4496,155,758,59,425,21,185,1,12,0,0
0.7803926426504761,10.595027238745459,0.0107421875,1013,7682,35,182,26,144,11,69,8,50,2,11
0.5355750926761529,5.30208614216636,0.3818359375,633,4012,279,1348,94,635,6,53,0,0,0,0
0.2904103055125269,6.777640505626085,0.9140625,88,422,67,260,7,47,0,0,0,0,0,0
0.663673797280526,6.480897403133787,0.1611328125,859,6160,208,1088,101,687,21,185,2,37,0,0
0.6528394327016593,8.782985828981703,0.2392578125,779,5556,152,754,73,470,26,185,2,20,0,0
0.5759650245693563,6.9427247140245445,0.333984375,682,4580,247,1222,93,649,13,121,0,0,0,0
0.23322238203591567,11.017283314073518,0.9423828125,59,314,29,112,6,24,1,8,0,0,0,0
0.31547197469050114,5.953980081228335,0.8779296875,125,624,86,336,13,85,0,0,0,0,0,0
0.760935136594848,14.021525526403986,0.0732421875,949,7116,46,236,25,155,13,79,6,34,2,13
0.3274090031028013,9.661297424273648,0.9150390625,87,468,48,190,13,77,0,0,0,0,0,0
0.368409511769485,6.880191289612787,0.8056640625,199,1082,109,434,26,153,1,6,0,0,0,0
0.7945861316719818,9.10256459630104,0.0263671875,997,7500,61,312,32,200,18,121,9,65,1,7
0.33882629263998965,5.967200697024172,0.8359375,168,886,105,422,21,137,0,0,0,0,0,0
0.7169765167891404,11.466879359111527,0.1396484375,881,6480,104,498,47,301,21,154,4,38,1,11
0.560296921426898,11.94693740826624,0.373046875,642,4486,144,678,58,390,23,187,1,11,0,0
0.2605754751194562,12.510387575794628,0.98828125,12,60,6,22,2,10,0,0,0,0,0,0
0.5520111211256346,12.12039380985803,0.318359375,698,4958,98,430,44,265,23,141,4,27,0,0
0.7476046208039502,5.675023097086251,0.09765625,924,6698,147,738,63,417,29,220,5,37,0,0
0.23762798889851477,7.936043316819034,0.9560546875,45,234,24,92,7,39,0,0,0,0,0,0
0.4038626355179221,14.809632486407414,0.9013671875,101,570,56,224,11,71,1,13,0,0,0,0
0.5188454007811248,7.185217862695232,0.4638671875,549,3514,237,1138,80,545,6,54,0,0,0,0
0.5812139787685415,13.670738700915397,0.412109375,602,4174,152,718,58,386,19,151,1,5,0,0
0.2551653715430292,13.653631516627518,0.9580078125,43,264,19,90,8,50,0,0,0,0,0,0
0.750406326849343,13.155326706026253,0.0615234375,961,7212,67,344,38,234,21,137,7,48,1,7
0.723926413948252,11.71432217718871,0.013671875,1010,7658,29,150,19,109,9,52,5,28,3,17
0.6554478134974897,12.134557227237579,0.1171875,904,6728,100,520,52,344,26,195,7,56,0,0
0.7709199807681053,11.385301529877854,0.03125,992,7498,23,96,11,56,6,34,6,34,3,13
0.4751096645268395,9.774914873251848,0.4638671875,549,3728,180,856,63,455,15,148,0,0,0,0
0.3977985654154971,11.46898733476785,0.6982421875,309,2000,126,594,37,263,6,50,0,0,0,0
0.35798520448697835,8.463350866416334,0.7509765625,255,1534,120,518,33,225,3,28,0,0,0,0
0.3681783774190609,7.74423961795859,0.724609375,282,1692,135,630,49,302,0,0,0,0,0,0
0.6966671085535,12.130264040811829,0.0703125,952,7174,85,444,45,301,29,215,8,66,0,0
0.21765058746557664,6.1278576694109335,0.9365234375,65,240,56,190,3,9,0,0,0,0,0,0
0.40520023430311636,6.919705243794417,0.6962890625,311,1780,164,702,41,261,2,24,0,0,0,0
0.34864324132223806,8.219892956414713,0.78515625,220,1252,118,496,30,188,1,10,0,0,0,0
0.26643097999663534,13.020834355079003,0.8212890625,183,1140,78,350,23,158,3,23,0,0,0,0
0.7868025086015298,14.388613359240022,0.064453125,958,7162,58,274,24,146,13,88,6,43,2,15
0.352682717444775,12.5858277516445,0.767578125,238,1498,97,436,35,228,3,34,0,0,0,0
0.3289064323642641,10.224704721121643,0.9453125,56,346,32,154,8,62,0,0,0,0,0,0
0.5044224873538274,14.688782522774721,0.5205078125,491,3368,131,614,56,364,16,139,0,0,0,0
0.45788673390687495,8.621972115351895,0.6376953125,371,2368,152,720,53,338,5,41,0,0,0,0
0.43502226412504946,14.257790289007078,0.775390625,230,1416,95,388,29,185,4,40,0,0,0,0
0.7137699430600626,6.166259442907305,0.150390625,870,6178,183,904,89,557,23,201,3,31,0,0
0.4276600119092474,10.711204290972532,0.5751953125,435,2862,168,810,57,407,8,80,0,0,0,0
0.3752535060037865,7.465756989137368,0.76953125,236,1330,137,588,33,224,0,0,0,0,0,0
0.23437330291622135,7.7761057599008945,0.9716796875,29,118,23,74,2,13,0,0,0,0,0,0
0.7406589635887786,5.476918930797895,0.0888671875,933,6792,165,854,80,535,28,233,4,46,0,0
0.741568187059672,6.558347912489726,0.0654296875,957,7102,132,724,75,492,30,235,5,37,0,0
0.4092122991940816,8.130459931863665,0.7822265625,223,1318,118,504,23,167,3,33,0,0,0,0
0.5539069336622006,10.228612832952379,0.4453125,568,3834,169,768,61,411,18,147,0,0,0,0
0.6189539833777657,5.758214916803132,0.23046875,788,5420,263,1362,111,788,16,145,0,0,0,0
0.698779683472603,8.824846086066826,0.1630859375,857,6162,134,642,65,403,24,180,5,46,0,0
0.4022750119496683,13.154197939719813,0.66015625,348,2382,102,456,30,219,9,89,1,12,0,0
0.2390610580423741,12.694219846953242,0.998046875,2,2,2,2,0,0,0,0,0,0,0,0
0.5496602652172773,7.636048310536413,0.3720703125,643,4312,217,1064,74,514,13,115,1,12,0,0
0.6924131266767695,13.40398095429043,0.0361328125,987,7456,51,254,28,174,15,103,10,70,1,7
0.47710433737091973,5.006309228407055,0.57421875,436,2458,250,1090,54,364,2,17,0,0,0,0
0.47637189824473175,11.82326946243083,0.576171875,434,2822,161,740,51,356,10,77,0,0,0,0
0.7389578709698836,5.325848513646701,0.091796875,930,6772,180,934,82,563,30,253,3,32,0,0
0.7641723425450333,14.390615070498699,0.1005859375,921,6842,75,350,38,227,21,134,6,40,1,6
0.3180674180469414,9.560951428792665,0.7822265625,223,1360,97,436,34,213,2,17,0,0,0,0
0.4429137999508677,12.38006577287388,0.5693359375,441,3044,150,762,57,420,10,94,0,0,0,0
0.46302556421435953,5.467165131510616,0.6220703125,387,2208,219,966,52,344,1,10,0,0,0,0
0.39391677062058106,8.395689317907017,0.69921875,308,1886,140,616,36,239,5,45,0,0,0,0
0.6507078686572623,7.089307128445952,0.212890625,806,5636,218,1108,96,654,25,229,0,0,0,0
0.3624106591200913,13.722936490390175,0.8515625,152,936,62,262,18,116,3,25,0,0,0,0
0.7570466966298979,8.653636433871561,0.0859375,936,6866,105,530,61,369,26,183,7,45,0,0
0.665727759367641,10.621281313233075,0.091796875,930,6978,78,392,44,279,28,193,8,64,0,0
0.5437263835629988,8.330678381826083,0.3603515625,655,4562,172,878,73,498,10,81,3,29,0,0
0.7704702054719244,7.336486224611102,0.05859375,964,7184,88,454,48,299,25,178,9,73,0,0
0.33906471113954484,8.609797229865393,0.8896484375,113,634,59,240,14,81,1,10,0,0,0,0
0.5349854639525706,9.775028145171655,0.380859375,634,4286,220,1078,78,549,15,139,0,0,0,0
0.7211043860629445,6.270729875266644,0.1025390625,919,6666,166,882,91,591,28,221,3,26,0,0
0.34469582347550853,11.108887416447342,0.734375,272,1790,107,516,35,251,5,49,0,0,0,0
0.703473501168568,9.73125455083401,0.1396484375,881,6492,113,574,60,381,25,181,6,49,0,0
0.5053956222770954,6.910879496647981,0.478515625,534,3356,222,1032,76,501,7,50,0,0,0,0
0.6982825490044999,13.045193746533927,0.080078125,942,6998,87,436,49,306,27,189,8,53,0,0
0.3074016564453041,11.599674425412108,0.8271484375,177,1104,90,424,25,189,1,9,0,0,0,0
0.7920914889138799,8.409633647916554,0.091796875,930,6844,132,678,74,461,24,181,6,62,0,0
0.38793131785782575,12.091899228760878,0.76171875,244,1580,109,520,29,220,4,38,0,0,0,0
0.24024744133759085,8.408883857937528,0.927734375,74,360,47,156,5,32,1,11,0,0,0,0
0.21583362883731116,9.198251875588168,0.9765625,24,74,18,40,2,7,0,0,0,0,0,0
0.33842143211380227,14.895529593843577,0.634765625,374,2638,107,546,45,317,11,102,0,0,0,0
0.6161351183784092,8.327887526796971,0.2470703125,771,5474,171,864,88,564,24,193,1,12,0,0
0.7850056993773127,13.142916290198755,0.029296875,994,7512,28,130,14,79,9,52,5,25,3,16
0.484973435293144,14.087580122352344,0.4423828125,571,4108,124,594,49,345,17,161,2,23,0,0
0.23995802551309825,10.133246998873371,0.943359375,58,322,28,110,6,34,1,9,0,0,0,0
0.7683242533318018,14.96228327340459,0.0263671875,997,7516,46,232,29,165,12,76,7,49,2,17
0.37999172453816,14.27470345141455,0.7353515625,271,1918,79,388,28,203,9,91,0,0,0,0
0.3148913068217626,8.815712859550246,0.8544921875,149,896,68,290,19,121,2,21,0,0,0,0
0.5059167626475483,9.566323964479903,0.4609375,552,3740,189,910,69,482,13,130,0,0,0,0
0.5374025150807006,9.526504736629072,0.47265625,540,3586,183,856,67,440,13,116,0,0,0,0
0.7332227581793223,9.40115843862014,0.0576171875,965,7238,71,354,42,253,24,158,10,79,0,0
0.5798130843645634,10.510565105262256,0.30078125,716,5076,146,688,58,383,21,178,3,31,0,0
0.5995405725655996,9.568184714635604,0.2138671875,805,5836,148,732,67,443,26,206,3,33,0,0
0.3523976801949787,5.370902944166445,0.80078125,204,992,135,506,23,138,0,0,0,0,0,0
0.6318645056497092,8.505781929882355,0.240234375,778,5510,163,836,77,519,20,138,3,24,0,0
0.556720402922294,12.656604341328233,0.2666015625,751,5436,121,602,58,374,26,194,3,19,0,0
0.5664942337793959,11.236627172865163,0.3408203125,675,4728,159,742,64,428,23,198,1,11,0,0
0.6048089814043379,6.17577034801381,0.24609375,772,5218,253,1254,105,711,17,150,0,0,0,0
0.5264206086308236,7.15150955432382,0.4267578125,587,3878,224,1084,85,581,9,95,0,0,0,0
0.5235585635105998,12.512921951294736,0.4873046875,525,3538,144,630,55,340,14,120,1,11,0,0
0.3589398678063076,5.87752865531348,0.8349609375,169,832,112,426,19,115,0,0,0,0,0,0
0.7918355300616113,8.747193503403892,0.07421875,948,7024,93,458,49,299,23,155,9,69,0,0
0.36060935869302324,6.138887473884375,0.833984375,170,866,110,440,16,101,1,5,0,0,0,0
0.5235485324068818,12.302028974196464,0.470703125,542,3710,164,808,58,405,17,132,0,0,0,0
0.30365295955184685,6.607492929355122,0.8740234375,129,638,87,336,14,89,0,0,0,0,0,0
0.5286864787811176,13.927148614944189,0.388671875,626,4450,113,564,63,384,23,162,1,10,0,0
0.3970124682522439,6.768138743396268,0.7412109375,265,1472,157,682,36,226,0,0,0,0,0,0
0.4071168539805045,13.039689975524478,0.685546875,322,2138,106,498,40,260,8,72,0,0,0,0
0.4367198156822698,13.215049423492735,0.673828125,334,2332,103,516,41,285,9,91,0,0,0,0
0.7012440793562167,12.409779379602773,0.1240234375,897,6634,87,426,38,243,18,137,10,82,0,0
0.7251997121071225,11.316226811155499,0.08984375,932,6886,95,476,51,318,21,150,9,60,0,0
0.6762534484949478,9.174648804962967,0.1689453125,851,6136,164,860,85,567,32,245,1,9,0,0
0.3726581577373739,7.362465010137573,0.7421875,264,1480,132,532,36,216,2,16,0,0,0,0
0.2561351845997697,10.70553431967414,0.8779296875,125,728,65,282,16,108,1,9,0,0,0,0
0.33271501209730725,8.493762198230392,0.8544921875,149,918,80,376,19,145,1,16,0,0,0,0
0.255015796419598,9.872977382884319,0.9443359375,57,360,24,116,11,73,0,0,0,0,0,0
0.6017454211713626,10.873834758349446,0.3173828125,699,4954,141,690,62,408,19,141,3,22,0,0
0.6322370505129237,7.431467352638453,0.2783203125,739,5094,178,798,67,424,22,186,2,27,0,0
0.288169972135974,8.321994540287813,0.9111328125,91,490,43,152,12,66,1,5,0,0,0,0
0.2634342008425099,11.912395251389297,0.92578125,76,438,40,176,12,74,0,0,0,0,0,0
0.34829559110776964,7.092484322170706,0.82421875,180,928,111,436,23,134,0,0,0,0,0,0
0.24576921287581255,5.279124078102609,0.919921875,82,328,64,208,6,29,0,0,0,0,0,0
0.7565281570490909,7.090534918839994,0.0478515625,975,7286,90,454,47,303,26,196,9,74,0,0
0.4894871630071352,7.739105696809805,0.515625,496,3188,202,944,66,458,8,73,0,0,0,0
0.3667584551823071,8.0514865452968,0.8408203125,163,926,88,364,21,139,1,11,0,0,0,0
0.5948310406646944,10.64162919456583,0.2373046875,781,5568,145,698,64,400,21,154,4,30,0,0
0.6010915889291857,14.099965165538762,0.43359375,580,3934,130,538,50,284,13,107,3,35,0,0
0.2942168233410595,14.255406202794399,0.8828125,120,806,45,224,17,119,2,18,0,0,0,0
0.7647124184348384,11.011769208046761,0.1005859375,921,6826,75,374,42,252,24,150,9,50,0,0
0.6313875484678421,8.847388653653127,0.1875,832,5948,169,854,73,497,25,189,3,19,0,0
0.7124050357907874,10.354462391200851,0.07421875,948,7064,105,578,65,412,26,184,7,48,0,0
0.7835076369384675,7.387758518435059,0.0810546875,941,6882,122,614,69,411,23,161,7,61,0,0
0.39428655630541154,13.693462499785415,0.7900390625,215,1334,92,402,29,191,3,29,0,0,0,0
0.29980226333668614,10.027495816652664,0.91796875,84,482,45,194,13,85,0,0,0,0,0,0
0.6265232682637789,10.176790208599593,0.259765625,758,5362,167,808,77,499,22,182,2,16,0,0
0.6445550369620572,5.425195344008902,0.2353515625,783,5306,255,1254,96,682,20,165,0,0,0,0
0.6773060121252743,8.20510771005414,0.17578125,844,6126,145,750,61,430,19,160,6,47,0,0
0.3406059688209419,6.718978275264572,0.791015625,214,1128,124,498,30,171,0,0,0,0,0,0
0.7505448608172329,8.792774496455722,0.0810546875,941,7026,95,494,54,347,29,208,7,57,0,0
0.25198094665336424,6.281241236311938,0.92578125,76,320,64,234,4,26,0,0,0,0,0,0
0.20870032215413728,7.313523998929904,0.95703125,44,216,32,126,4,27,0,0,0,0,0,0
0.42629507175657716,12.362710893136583,0.7275390625,279,1726,108,470,37,217,5,45,0,0,0,0
0.39174511869897805,5.821186816543522,0.791015625,214,1108,139,556,25,165,0,0,0,0,0,0
0.5785581925140084,7.434472372077405,0.2548828125,763,5348,190,958,87,585,18,163,2,23,0,0
0.5797278980409002,14.524845378422954,0.3837890625,631,4402,148,706,53,349,11,93,4,48,0,0
0.615653977642313,10.73822791723287,0.2353515625,783,5586,150,722,67,425,24,194,3,23,0,0
0.4905462835351666,7.936136734023021,0.55859375,452,2976,164,734,52,367,11,110,0,0,0,0
